City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,z-score
Lucknow,2019-12-08,184.31,122.12933762080938,38.92,53.69,59.6,30.12,1.12,18.48,22.69,3.64,9.84,3.6602432661973228,184.31,Moderate,0.24020894941508056
Lucknow,2019-12-09,148.87,122.12933762080938,20.55,53.29,44.55,30.99,1.3,12.07,24.75,3.75,10.27,3.6602432661973228,148.87,Moderate,0.05933305210380535
Lucknow,2019-12-10,162.21,122.12933762080938,41.42,56.73,59.81,33.57,1.9,14.18,15.74,4.47,13.65,3.6602432661973228,162.21,Moderate,0.13669262971884288
Lucknow,2019-12-11,207.35,122.12933762080938,40.01,87.6,73.2,22.01,1.82,15.6,18.73,4.59,13.67,3.6602432661973228,207.35,Poor,0.3246342486939643
Lucknow,2019-12-12,159.23,122.12933762080938,31.42,81.37,58.51,5.25,1.24,16.29,16.58,3.58,6.27,3.6602432661973228,159.23,Moderate,0.12053577508442812
Lucknow,2019-12-13,107.6,122.12933762080938,9.75,17.29,16.0,1.46,1.08,11.24,19.93,2.32,1.55,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2019-12-14,58.15,122.12933762080938,12.93,15.38,18.03,1.39,1.18,10.77,20.46,1.93,4.98,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2019-12-15,66.88,122.12933762080938,12.97,19.78,20.85,1.35,1.25,13.06,17.99,2.65,3.93,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2019-12-16,76.28,122.12933762080938,9.35,18.23,15.41,1.11,1.69,9.81,18.38,2.54,6.84,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2019-12-17,82.48,122.12933762080938,10.48,10.94,12.1,1.14,1.76,8.51,18.36,3.09,4.62,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2019-12-18,92.47,122.12933762080938,9.02,12.47,13.78,1.11,1.93,8.12,17.47,3.36,5.72,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2019-12-19,139.59,122.12933762080938,10.0,19.67,16.88,1.18,1.35,11.74,13.58,3.04,7.28,3.6602432661973228,139.59,Moderate,-0.0032028693553012282
Lucknow,2019-12-20,185.45,122.12933762080938,16.12,30.62,29.06,1.41,1.86,12.57,12.75,2.97,18.78,3.6602432661973228,185.45,Moderate,0.2448795441719789
Lucknow,2019-12-21,215.0,122.12933762080938,28.06,42.09,44.87,1.41,1.89,27.4,17.22,4.61,28.7,3.6602432661973228,215.0,Poor,0.3486647044962488
Lucknow,2019-12-22,177.24,122.12933762080938,11.75,30.53,25.65,1.07,1.73,12.27,13.55,3.48,10.19,3.6602432661973228,177.24,Moderate,0.2099013285189207
Lucknow,2019-12-23,140.5,122.12933762080938,9.51,19.6,17.99,1.27,1.56,13.91,12.52,3.79,9.99,3.6602432661973228,140.5,Moderate,0.00329474353518504
Lucknow,2019-12-24,158.8,122.12933762080938,9.03,19.94,17.81,7.9,1.52,15.12,11.28,3.64,7.71,3.6602432661973228,158.8,Moderate,0.11815435432426642
Lucknow,2019-12-25,186.34,122.12933762080938,11.27,18.74,19.02,15.24,1.63,24.4,11.47,2.94,9.08,3.6602432661973228,186.34,Moderate,0.2484861622125872
Lucknow,2019-12-26,162.49,122.12933762080938,8.21,33.24,24.25,12.86,1.06,11.49,16.71,3.15,7.15,3.6602432661973228,162.49,Moderate,0.13818026627296146
Lucknow,2019-12-27,180.21,122.12933762080938,11.65,74.98,49.95,13.63,1.11,10.2,34.48,4.0,8.64,3.6602432661973228,180.21,Moderate,0.22292276492255428
Lucknow,2019-12-28,184.93,122.12933762080938,17.43,82.19,57.03,32.89,1.53,12.63,25.59,2.77,22.44,3.6602432661973228,184.93,Moderate,0.24275624001889096
Lucknow,2019-12-29,148.01,122.12933762080938,12.94,76.29,51.12,32.73,1.18,12.61,29.92,2.44,12.94,3.6602432661973228,148.01,Moderate,0.053867383735514425
Lucknow,2019-12-30,157.85,122.12933762080938,26.55,59.32,49.67,32.46,1.23,10.24,29.28,3.41,10.92,3.6602432661973228,157.85,Moderate,0.112847079294859
Lucknow,2019-12-31,244.22,122.12933762080938,60.88,92.38,85.91,33.48,1.91,21.58,26.22,7.15,35.48,3.6602432661973228,244.22,Poor,0.4265945109601732
Lucknow,2020-01-01,286.23,122.12933762080938,91.75,86.74,118.48,34.45,2.35,26.48,26.13,8.67,44.56,3.6602432661973228,286.23,Poor,0.510753280462193
Lucknow,2020-01-02,182.39,122.12933762080938,42.06,83.43,83.02,32.23,2.5,28.94,23.98,5.17,34.33,3.6602432661973228,182.39,Moderate,0.23221071038266072
Lucknow,2020-01-03,123.99,122.12933762080938,26.23,80.79,61.45,31.45,1.38,8.49,19.37,2.89,5.49,3.6602432661973228,123.99,Moderate,-0.12942244159453592
Lucknow,2020-01-04,109.44,122.12933762080938,23.24,76.78,57.73,31.48,1.9,11.96,20.27,3.13,11.06,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-05,99.13,122.12933762080938,13.04,67.26,46.25,31.03,1.52,9.43,19.38,1.55,15.93,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-06,135.19,122.12933762080938,40.05,70.42,69.59,31.18,2.35,15.94,19.15,1.97,27.11,3.6602432661973228,135.19,Moderate,-0.03585389846369187
Lucknow,2020-01-07,156.42,122.12933762080938,29.29,104.77,78.58,29.93,1.45,18.43,18.09,1.01,14.9,3.6602432661973228,156.42,Moderate,0.10473667987912982
Lucknow,2020-01-08,190.4,122.12933762080938,13.07,77.03,51.08,40.88,1.18,13.23,22.01,1.52,8.51,3.6602432661973228,190.4,Moderate,0.2645110896359953
Lucknow,2020-01-09,100.5,122.12933762080938,18.41,50.72,39.14,40.71,1.15,9.52,28.78,2.91,4.32,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-10,107.48,122.12933762080938,19.5,46.27,35.09,40.46,1.38,9.53,29.36,2.41,8.41,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-11,179.95,122.12933762080938,43.94,79.2,66.13,40.51,1.52,12.16,30.66,2.76,26.69,3.6602432661973228,179.95,Moderate,0.2218000081505612
Lucknow,2020-01-12,227.28,122.12933762080938,73.36,86.61,90.26,42.74,1.76,27.16,30.04,6.2,44.71,3.6602432661973228,227.28,Poor,0.38385652704458595
Lucknow,2020-01-13,210.89,122.12933762080938,22.88,56.48,43.38,41.06,1.23,20.11,24.18,3.31,10.6,3.6602432661973228,210.89,Poor,0.3359709396685167
Lucknow,2020-01-14,165.2,122.12933762080938,41.47,82.31,63.95,40.18,1.85,7.87,34.9,3.43,17.73,3.6602432661973228,165.2,Moderate,0.15231786602114702
Lucknow,2020-01-15,179.18,122.12933762080938,50.39,97.65,82.0,40.33,2.24,9.84,17.6,5.12,29.09,3.6602432661973228,179.18,Moderate,0.218455806823828
Lucknow,2020-01-16,103.3,122.12933762080938,9.15,49.16,30.77,34.82,1.59,6.44,30.7,1.32,4.61,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-17,54.54,122.12933762080938,24.8,61.42,51.64,19.96,1.86,10.21,30.24,2.26,8.56,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-18,79.13,122.12933762080938,14.35,56.21,41.39,19.93,1.45,10.02,16.38,2.52,16.62,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-19,68.76,122.12933762080938,11.23,55.46,38.53,19.94,1.37,8.2,14.33,1.97,11.51,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-20,110.74,122.12933762080938,11.66,56.48,39.0,20.06,1.42,8.96,20.22,2.17,6.93,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-21,139.53,122.12933762080938,60.79,81.18,80.41,14.85,1.32,11.34,23.55,3.74,17.24,3.6602432661973228,139.53,Moderate,-0.0036342616878556632
Lucknow,2020-01-22,166.91,122.12933762080938,54.32,73.59,73.94,5.77,1.74,13.29,21.36,4.6,16.38,3.6602432661973228,166.91,Moderate,0.16100240528843984
Lucknow,2020-01-23,91.35,122.12933762080938,12.53,45.54,34.1,5.77,1.07,10.29,28.89,1.9,7.05,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-24,90.23,122.12933762080938,23.46,53.63,44.3,5.95,1.45,11.11,29.38,2.75,10.72,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-25,132.72,122.12933762080938,24.44,77.48,64.83,5.5,1.68,11.22,28.27,3.98,8.78,3.6602432661973228,132.72,Moderate,-0.05513177014245406
Lucknow,2020-01-26,153.83,122.12933762080938,30.88,80.18,57.59,5.98,2.25,10.76,23.44,3.01,8.45,3.6602432661973228,153.83,Moderate,0.08966333918412214
Lucknow,2020-01-27,150.69,122.12933762080938,36.21,84.52,72.79,6.5,2.12,11.15,23.99,5.55,16.88,3.6602432661973228,150.69,Moderate,0.0706942163825967
Lucknow,2020-01-28,168.34,122.12933762080938,16.79,48.86,38.85,7.92,1.88,10.07,34.09,4.02,8.33,3.6602432661973228,168.34,Moderate,0.1681294491308869
Lucknow,2020-01-29,137.5,122.12933762080938,6.01,28.59,17.61,9.95,1.92,7.79,36.45,1.65,2.52,3.6602432661973228,137.5,Moderate,-0.018451552969501833
Lucknow,2020-01-30,52.72,122.12933762080938,11.12,36.79,22.33,20.06,2.45,6.94,29.62,1.23,3.06,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-01-31,70.64,122.12933762080938,16.69,45.07,30.3,19.99,2.82,10.6,28.41,1.82,8.33,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-01,111.69,122.12933762080938,9.79,47.88,30.33,16.46,2.29,8.9,24.82,1.76,5.1,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-02,102.35,122.12933762080938,11.66,41.78,30.67,20.38,1.62,8.33,26.28,1.4,4.68,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-03,126.7,122.12933762080938,21.77,54.62,46.46,22.34,1.75,9.01,23.89,2.25,8.32,3.6602432661973228,126.7,Moderate,-0.10526510286745461
Lucknow,2020-02-04,151.07,122.12933762080938,45.18,65.73,71.28,24.97,2.51,10.4,24.37,3.5,11.28,3.6602432661973228,151.07,Moderate,0.07303178305880381
Lucknow,2020-02-05,126.3,122.12933762080938,9.41,42.87,30.36,22.44,1.67,9.27,26.77,2.14,4.78,3.6602432661973228,126.3,Moderate,-0.10876554658199925
Lucknow,2020-02-06,117.93,122.12933762080938,23.45,44.36,42.4,0.1,1.71,7.83,25.75,1.53,4.0,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-07,144.71,122.12933762080938,10.75,45.01,31.96,21.38,1.38,6.4,35.96,1.65,3.8,3.6602432661973228,144.71,Moderate,0.03229155874986874
Lucknow,2020-02-08,127.6,122.12933762080938,20.0,53.58,44.47,19.08,1.33,7.71,26.75,1.65,3.91,3.6602432661973228,127.6,Moderate,-0.09746934587230806
Lucknow,2020-02-09,135.9,122.12933762080938,24.68,77.57,60.7,6.17,1.41,7.32,26.62,1.94,5.77,3.6602432661973228,135.9,Moderate,-0.03044215256296171
Lucknow,2020-02-10,128.8,122.12933762080938,20.91,69.99,52.76,10.26,1.29,6.96,28.12,1.58,3.42,3.6602432661973228,128.8,Moderate,-0.08724447619026778
Lucknow,2020-02-11,125.22,122.12933762080938,25.5,65.86,55.47,11.12,1.53,9.3,27.96,1.57,5.13,3.6602432661973228,125.22,Moderate,-0.1183284501941104
Lucknow,2020-02-12,117.26,122.12933762080938,25.03,55.38,49.52,9.13,1.1,10.3,29.97,1.16,3.03,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-13,105.78,122.12933762080938,25.4,47.2,45.13,11.8,1.02,8.81,24.55,1.03,2.65,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-14,102.62,122.12933762080938,9.48,31.79,24.24,1.28,0.84,10.2,26.94,0.67,1.35,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-15,78.38,122.12933762080938,18.8,37.93,35.28,3.24,1.03,9.76,23.03,0.78,4.54,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-16,118.46,122.12933762080938,20.87,53.08,44.98,6.78,1.18,8.15,24.11,1.26,5.7,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-17,131.9,122.12933762080938,19.29,47.02,40.52,5.3,1.14,7.32,25.15,1.35,3.32,3.6602432661973228,131.9,Moderate,-0.06169134596896509
Lucknow,2020-02-18,94.18,122.12933762080938,14.65,38.99,32.47,2.11,0.96,8.1,39.35,0.87,4.13,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-19,109.26,122.12933762080938,33.16,64.63,60.97,9.8,1.25,11.26,40.48,1.16,6.89,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-20,110.53,122.12933762080938,10.82,36.81,25.81,4.92,0.82,7.15,55.78,0.67,1.14,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-21,76.06,122.12933762080938,9.15,15.99,15.54,0.04,1.06,8.27,55.98,0.64,0.72,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-22,43.32,122.12933762080938,10.02,22.72,20.03,0.6266666666666667,1.13,8.27,37.41,0.54,2.22,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-23,112.99,122.12933762080938,13.93,32.13,28.23,1.2133333333333334,1.19,7.23,21.28,1.24,27.51,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-24,100.96,122.12933762080938,13.42,35.17,29.39,1.8,1.36,6.47,26.32,0.2,22.46,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-25,50.83,122.12933762080938,8.93,20.95,18.12,1.65,1.17,5.31,39.24,0.52,7.69,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-26,43.62,122.12933762080938,9.86,32.74,25.11,4.66,1.24,5.29,37.33,1.13,3.97,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-27,50.0,122.12933762080938,8.1,35.33,25.25,8.96,1.28,6.44,35.12,0.53,9.79,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-28,63.36,122.12933762080938,8.88,44.43,30.59,12.93,1.29,6.4,42.81,9.79,19.47,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-02-29,76.54,122.12933762080938,8.74,40.11,28.17,12.63,1.35,6.87,47.24,16.66,23.41,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-01,66.13,122.12933762080938,7.19,34.18,23.27,15.5,1.25,6.22,42.76,19.47,26.37,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-02,65.34,122.12933762080938,9.64,41.53,29.8,14.87,1.19,6.52,37.2,16.22,28.9,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-03,77.06,122.12933762080938,5.88,41.29,26.55,15.3,1.12,7.18,38.34,17.75,26.69,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-04,89.44,122.12933762080938,9.13,45.89,31.62,11.65,1.1,8.28,42.33,36.85,41.16,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-05,83.4,122.12933762080938,5.23,33.11,21.35,12.64,1.1,5.96,38.37,10.34,13.22,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-06,46.58,122.12933762080938,4.84,23.29,15.52,15.18,1.08,4.83,38.6,8.19,7.12,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-07,33.25,122.12933762080938,5.93,20.67,15.38,16.95,1.18,5.36,39.7,6.66,9.43,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-08,61.96,122.12933762080938,4.58,24.5,16.55,16.71,1.08,6.77,37.03,12.94,12.44,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-09,45.29,122.12933762080938,4.91,25.74,17.5,18.02,1.1,5.9,36.14,12.43,26.48,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-10,95.33,122.12933762080938,3.5,27.43,17.11,16.31,1.12,6.98,31.35,16.97,17.98,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-11,65.48,122.12933762080938,4.5,31.13,19.34,14.84,1.1,8.3,35.62,17.28,15.86,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-12,62.4,122.12933762080938,5.99,30.62,20.78,16.04,1.09,7.94,45.8,5.5,11.01,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-13,44.03,122.12933762080938,6.73,20.47,16.11,16.86,1.09,5.19,34.83,5.02,4.4,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-14,40.6,122.12933762080938,18.0,21.79,25.87,16.44,1.09,5.9,29.84,5.42,13.23,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-15,44.07,122.12933762080938,22.6,19.24,28.06,19.62,1.1,6.45,34.5,3.39,3.06,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-16,51.06,122.12933762080938,27.17,24.55,34.29,22.2,1.08,5.95,31.11,7.08,13.42,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-17,75.48,122.12933762080938,38.86,32.31,45.35,19.38,1.06,7.61,31.53,16.76,10.18,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-18,74.41,122.12933762080938,37.05,29.84,39.94,20.11,1.03,6.88,34.27,8.52,23.57,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-19,108.53,122.12933762080938,22.96,30.95,32.38,18.74,1.16,6.4,39.61,17.3,28.32,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-20,115.54,122.12933762080938,29.1,40.02,44.61,20.46,1.13,7.88,44.36,22.32,54.62,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-21,80.01,122.12933762080938,17.01,23.66,26.71,21.94,1.03,5.51,38.06,27.17,27.41,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-22,60.47,122.12933762080938,11.33,16.31,15.47,29.94,1.07,4.27,35.96,39.47,8.55,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-23,72.86,122.12933762080938,11.28,13.21,15.56,28.56,1.05,4.55,37.21,26.46,5.31,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-24,100.15,122.12933762080938,11.93,16.12,17.97,28.31,1.07,4.6,34.65,38.68,9.06,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-25,88.32,122.12933762080938,9.75,13.21,14.18,32.24,0.99,4.89,31.82,46.0,9.04,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-26,45.41,122.12933762080938,7.12,8.3,9.05,37.42,1.01,6.54,37.84,20.32,2.53,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-27,45.85,122.12933762080938,10.59,8.91,12.92,30.36,1.0,7.84,25.53,5.48,1.02,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-28,35.31,122.12933762080938,11.3,10.39,12.15,31.79,1.01,4.93,32.18,6.93,2.84,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-29,33.5,122.12933762080938,8.42,8.84,10.26,34.24,0.99,5.46,38.54,21.56,2.8,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-30,39.91,122.12933762080938,9.02,8.8,10.79,35.48,1.02,5.94,42.16,19.98,3.01,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-03-31,46.17,122.12933762080938,8.17,8.99,11.2,35.37,1.01,6.21,37.28,13.26,4.59,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-01,66.67,122.12933762080938,12.71,18.07,13.26,33.27,0.99,5.92,27.68,9.99,4.31,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-02,49.02,122.12933762080938,6.84,10.05,10.17,34.96,0.96,6.27,33.27,9.04,2.2,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-03,36.76,122.12933762080938,5.85,11.08,10.17,36.08,0.97,6.07,35.36,13.67,3.83,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-04,37.82,122.12933762080938,4.98,10.56,9.6,37.7,0.99,6.43,33.08,16.74,4.79,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-05,54.39,122.12933762080938,4.78,12.55,10.41,36.13,0.99,6.64,29.91,17.8,5.93,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-06,46.26,122.12933762080938,4.23,11.21,9.2,37.59,0.99,6.49,31.38,14.41,3.69,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-07,41.85,122.12933762080938,3.98,12.09,8.95,38.46,0.98,5.85,27.77,21.91,4.49,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-08,46.3,122.12933762080938,4.27,17.44,12.6,34.95,1.01,6.72,27.87,12.12,7.4,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-09,43.45,122.12933762080938,3.42,12.21,9.22,38.71,0.92,6.66,30.0,23.28,3.18,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-10,53.91,122.12933762080938,3.07,15.51,10.61,38.32,1.0,7.23,37.27,7.4,3.47,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-11,65.52,122.12933762080938,3.15,21.42,13.83,34.8,0.99,8.08,29.1,14.88,8.59,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-12,62.39,122.12933762080938,3.41,17.93,12.23,33.83,0.98,6.93,24.84,13.65,7.26,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-13,55.36,122.12933762080938,4.78,21.13,14.6,35.08,1.04,7.6,18.6,20.3,11.96,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-14,80.7,122.12933762080938,4.96,25.73,17.62,15.29,0.88,7.33,22.11,22.36,12.04,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-15,65.8,122.12933762080938,4.66,20.53,13.63,5.98,0.91,7.25,20.48,21.78,10.94,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-16,84.4,122.12933762080938,3.66,21.96,15.56,5.71,0.87,8.79,22.13,15.37,12.65,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-17,79.72,122.12933762080938,5.3,25.3,19.69,5.43,0.99,10.04,19.8,18.92,17.28,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-18,64.07,122.12933762080938,3.53,16.42,11.4,38.46,1.04,8.71,21.16,26.56,12.74,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-19,59.38,122.12933762080938,5.06,19.31,13.81,37.37,1.07,10.59,21.52,19.46,10.89,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-20,49.13,122.12933762080938,2.34,14.48,9.47,42.2,1.03,6.62,19.7,28.58,6.37,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-21,43.27,122.12933762080938,2.35,13.5,8.87,43.96,1.0,6.54,22.41,22.5,3.63,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-22,52.6,122.12933762080938,2.63,16.38,10.81,41.15,1.0,6.36,23.51,28.26,6.74,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-23,68.37,122.12933762080938,2.95,23.71,14.66,37.14,1.05,8.37,24.39,16.01,9.93,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-24,64.63,122.12933762080938,2.42,15.6,10.23,41.4,1.02,6.67,33.12,37.12,8.29,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-25,62.85,122.12933762080938,2.46,16.97,10.94,30.69,1.05,8.67,24.99,22.31,6.71,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-26,45.35,122.12933762080938,2.31,10.89,7.53,35.06,1.0,5.78,23.97,12.27,2.83,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-27,29.19,122.12933762080938,2.09,12.94,8.48,32.95,0.96,6.16,23.11,12.08,3.53,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-28,41.72,122.12933762080938,2.31,12.78,8.54,33.89,0.98,6.71,23.16,10.34,4.21,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-29,44.77,122.12933762080938,2.19,13.74,8.89,31.81,1.0,6.54,23.39,9.76,2.69,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-04-30,49.27,122.12933762080938,2.16,15.08,9.66,32.67,0.98,8.36,31.42,25.15,6.18,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-05-01,45.79,122.12933762080938,2.26,11.85,7.72,33.17,1.0,5.44,28.24,11.95,3.2,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-05-02,37.81,122.12933762080938,2.12,11.21,7.62,34.3,1.01,6.0,26.78,31.82,4.17,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-05-03,39.83,122.12933762080938,2.13,11.84,7.91,34.11,1.0,7.72,28.22,10.43,3.08,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-05-04,42.14,122.12933762080938,2.81,15.63,10.16,30.26,1.07,7.42,19.64,22.28,7.3,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-05-05,35.49,122.12933762080938,2.14,13.75,8.83,20.34,0.99,6.38,21.55,23.12,6.62,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-05-06,32.63,122.12933762080938,2.05,14.18,9.15,9.1,0.87,6.14,26.63,21.19,7.05,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
Lucknow,2020-05-07,39.25,122.12933762080938,2.97,13.8,8.98,8.23,0.85,6.02,33.77,14.76,6.08,3.6602432661973228,122.12933762080938,Moderate,-0.1466293952080344
